f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,etiqueta
0.634559,0.60639757,0.084640644,0.36671013,0.62328434,0.6490852,0.08337022,0.40446296,0.59256285,0.65983224,0.08341495,0.40086883,0.56068146,0.67242724,0.08299833,0.38293386,0.6605649,0.6269783,0.09337212,0.45777225,0.66346353,0.6222895,0.09338454,0.46920848,0.66113955,0.6193212,0.09358641,0.47215647,0.49154907,0.7064457,0.052916728,0.45843622,0.6350309,0.62901044,0.08750569,0.5024396,0.54489756,0.63010657,0.06770672,0.45492017,0.5786961,0.60205865,0.07753854,0.47959158,0.32502288,0.7739405,0.04210464,0.39603662,0.4644191,0.7138847,0.22384033,0.48619393,0.00069168105,1.1493008,0.18971762,0.54676557,0.63178325,0.9510266,0.30498824,0.4792304,0.48143625,0.8979714,-0.008388955,0.24962033,-0.08177491,0.698265,0.054941084,0.2907882,0.53773355,0.8341942,0.0068699573,-0.008487469,-0.18213555,0.6756937,0.077855445,0.03894297,0.5966001,0.8356304,-0.08910855,0.13525346,-0.19954625,0.70786375,-0.035328317,0.12034039,0.57365876,0.8540874,-0.043828815,0.12708884,-0.15586986,0.72171897,0.010906189,0.20556916,0.36287525,-0.05246366,-0.32502863,-0.1594954,0.68696266,-0.08444018,0.31104028,-0.08226796,0.3103137,-0.27587816,-0.057822425,-0.32029796,0.80007476,-0.36292908,0.18683776,-0.57848924,0.30635732,-0.37352622,-0.25116104,-0.4701417,0.90400004,-0.47742948,0.2412971,-0.5379852,0.31427476,-0.38255814,-0.28098306,-0.50241166,0.91944283,-0.48354387,0.22625221,-0.5520985,0.124735095,-0.37917185,-0.2933678,-0.48693505,0.56096244,-0.4908221,0.29974675,-0.65267843,salto
0.021741843,0.8034346,0.014723254,0.39723894,-0.022797046,0.82276773,0.03195714,0.45536658,-0.06758076,0.8257525,0.03219004,0.43768838,-0.099659085,0.82461315,0.03249288,0.43373677,0.09566385,0.82090664,0.03125268,0.5149791,0.121443264,0.8235371,0.031177405,0.52055985,0.1346536,0.8279558,0.03143687,0.53981256,-0.116432846,0.8440963,0.05094035,0.51564777,0.13258259,0.8616952,0.061629146,0.5775323,-0.05056141,0.8061789,0.016784245,0.43476447,0.06343981,0.80437505,0.021182979,0.47325423,-0.10473535,0.5822318,-0.06520654,0.20430282,0.18636563,0.5466628,-0.17667618,0.43864205,0.055396408,-1.7369417,-0.54238445,0.79869115,0.26521763,-1.705331,-0.58458984,0.71920556,-0.1189541,-1.9838264,-0.31401715,0.900102,0.18836682,-1.7475215,-0.4610055,0.91102594,-0.1261513,-1.9360702,-0.3418762,1.0239143,0.22976604,-1.7103059,-0.46923092,1.0629002,-0.13405567,-1.9132216,-0.23780794,1.001186,0.2108848,-1.6915021,-0.35567188,1.0568367,-0.12607346,-1.9489573,-0.28849676,1.0035527,0.17914847,-1.7136847,-0.4238675,1.06691,-0.034026224,-0.0352264,0.086385354,0.48162434,0.033018157,-0.077313356,-0.08526513,0.5686865,-0.16223831,-0.071138695,-0.54957056,-0.108879216,0.3014568,-0.13121489,-0.7378399,0.12798908,-0.33934245,-0.091385454,-0.5647131,-0.10777193,0.22301601,-0.16325094,-0.6599587,-0.049569853,-0.40488058,-0.111139424,-0.5584518,-0.1349395,0.11281154,-0.18177839,-0.6604322,-0.05285732,-0.08885262,-0.102418855,-0.6359766,0.09664561,0.51102084,-0.17824064,-0.82606786,0.23066494,brazos_arriba
-1.692233,0.30641398,0.72421074,0.18221156,-1.8359668,0.31199926,0.7551001,0.30432057,-1.9029443,0.3150399,0.7542017,0.28955957,-1.9569813,0.32001537,0.7530737,0.3036349,-1.616722,0.30471063,0.5991656,0.32417783,-1.552404,0.3042851,0.5992356,0.30019578,-1.5114754,0.30707112,0.59900767,0.31230175,-2.0732799,0.33349073,0.83980805,0.4025943,-1.4901994,0.322968,-0.025376353,0.34720117,-1.8721445,0.2609773,0.76019585,0.18951187,-1.5965282,0.2894445,0.5389573,0.06776718,-2.4511902,0.22515717,1.3780373,-0.4709276,-0.9474945,0.10298285,-0.923674,0.30280602,-0.97193885,-0.3697025,1.7884364,-2.5032573,1.785649,-0.37285846,-0.80516064,0.5557197,0.4238729,-0.5203321,1.882116,-1.4966049,2.2291646,-0.5830961,0.017443772,0.62429744,0.43044725,-0.60883945,1.9164397,-1.4797989,2.09733,-0.6334189,0.03148295,0.6476172,0.4878448,-0.58636874,1.8278774,-1.734617,2.0805042,-0.6337117,0.2102503,0.5716933,0.5372685,-0.55692077,1.8379447,-1.5770512,2.107842,-0.61897624,0.12494531,0.4894843,-2.229006,-0.4649975,2.1163807,1.3086418,-1.0173821,-0.2682937,-2.1523232,1.3463652,-0.013131907,-2.1518598,2.4464958,0.7033346,0.8160345,-1.5266904,-0.09720385,4.921568,2.2975862,-2.1348267,0.83101636,1.8697684,1.8530384,-1.5368466,-0.37454075,6.551184,2.2471526,-2.0591745,0.70962447,3.711347,1.61249,-1.4926909,-0.33782768,8.326645,3.300181,-2.2632492,1.2816291,1.7732053,2.6909494,-1.6593453,0.48520356,5.852261,brazos_derecha
0.5412386,-0.1421416,0.35469955,0.040747114,0.50017136,-0.08303325,0.33252278,-0.14635234,0.475528,-0.07878551,0.3322913,-0.09081792,0.4501616,-0.07400007,0.3320987,-0.099403694,0.5340869,-0.09096672,0.3729329,-0.26036483,0.53376245,-0.09008494,0.37306204,-0.2766815,0.54351217,-0.08917214,0.37301874,-0.31427625,0.408824,-0.06626859,0.1734691,-0.045653436,0.5505442,-0.10365219,0.3821136,-0.3535636,0.51245105,-0.15141775,0.30068332,0.34065506,0.5463116,-0.16594687,0.35487655,0.29928854,0.3300682,-0.10943431,-0.044066627,0.5380783,0.4330134,-0.19799037,0.47938365,0.5477554,0.8775082,0.039757654,0.1808042,0.80568606,-0.28185388,-0.00467386,0.7696407,0.58662915,0.1334696,0.4020627,0.48321947,0.70713747,0.21279845,0.40567562,0.9485982,0.35557565,-0.019022973,0.43159607,0.48354053,0.46456662,0.28175017,0.42561364,0.9608286,-0.07127019,-0.046245717,0.42132545,0.5449639,0.44644314,0.34043345,0.40951523,0.9782971,-0.12654145,-0.0036478841,0.4173833,0.5327655,0.41037238,0.31838706,0.39914986,0.97162277,-0.13131349,0.2259935,-0.48762324,-0.6181622,0.931516,0.52952546,-0.51521075,0.59458864,0.77846986,-0.0919306,-0.3442593,0.004302221,0.042096164,0.274402,-0.526003,0.73053426,-0.507575,-0.36739868,-0.44781744,-0.33750874,-0.01695374,0.13846192,-0.6115617,0.46037504,-0.486874,-0.38593054,-0.46537477,-0.36668283,-0.27973047,0.19184242,-0.6254798,0.43620527,-0.43847516,-0.48562834,-0.41389844,-0.34647548,-0.27080092,-0.23985894,-0.56623405,0.5506875,-0.61480206,manos_cadera
0.634559,0.60639757,0.084640644,0.36671013,0.62328434,0.6490852,0.08337022,0.40446296,0.59256285,0.65983224,0.08341495,0.40086883,0.56068146,0.67242724,0.08299833,0.38293386,0.6605649,0.6269783,0.09337212,0.45777225,0.66346353,0.6222895,0.09338454,0.46920848,0.66113955,0.6193212,0.09358641,0.47215647,0.49154907,0.7064457,0.052916728,0.45843622,0.6350309,0.62901044,0.08750569,0.5024396,0.54489756,0.63010657,0.06770672,0.45492017,0.5786961,0.60205865,0.07753854,0.47959158,0.32502288,0.7739405,0.04210464,0.39603662,0.4644191,0.7138847,0.22384033,0.48619393,0.00069168105,1.1493008,0.18971762,0.54676557,0.63178325,0.9510266,0.30498824,0.4792304,0.48143625,0.8979714,-0.008388955,0.24962033,-0.08177491,0.698265,0.054941084,0.2907882,0.53773355,0.8341942,0.0068699573,-0.008487469,-0.18213555,0.6756937,0.077855445,0.03894297,0.5966001,0.8356304,-0.08910855,0.13525346,-0.19954625,0.70786375,-0.035328317,0.12034039,0.57365876,0.8540874,-0.043828815,0.12708884,-0.15586986,0.72171897,0.010906189,0.20556916,0.36287525,-0.05246366,-0.32502863,-0.1594954,0.68696266,-0.08444018,0.31104028,-0.08226796,0.3103137,-0.27587816,-0.057822425,-0.32029796,0.80007476,-0.36292908,0.18683776,-0.57848924,0.30635732,-0.37352622,-0.25116104,-0.4701417,0.90400004,-0.47742948,0.2412971,-0.5379852,0.31427476,-0.38255814,-0.28098306,-0.50241166,0.91944283,-0.48354387,0.22625221,-0.5520985,0.124735095,-0.37917185,-0.2933678,-0.48693505,0.56096244,-0.4908221,0.29974675,-0.65267843,salto
1.1331501,0.25274444,0.58136857,0.3572505,1.1029018,0.2363524,0.47565252,0.42943457,1.1010687,0.2244359,0.47589102,0.42644808,1.1131239,0.21197344,0.47546902,0.41181675,1.2095258,0.2618699,0.62603843,0.43493646,1.2548954,0.26826087,0.6264524,0.4184723,1.2936536,0.27399784,0.6263056,0.4474068,1.2384363,0.18760057,0.039786775,0.4923066,1.4251068,0.25630742,0.83732426,0.46332043,1.1557852,0.22034678,0.4712684,0.14285238,1.2946943,0.22795446,0.6815973,0.090675175,0.55664134,0.0387961,-0.7014212,0.30363107,1.8943658,0.13572828,1.428205,0.07895528,-2.0050533,-0.4943032,-0.8915444,0.80787253,0.8163717,-0.7743495,1.8723785,-1.1328049,-2.348105,-0.45399374,0.10472988,0.9146649,-0.5786456,-0.6142046,2.0080686,0.16917449,-2.2866476,-0.4983698,0.113056764,1.0758138,-0.70212984,-0.57352364,2.0097406,0.20000139,-2.2473476,-0.5638322,0.33720666,1.0482389,-0.76679844,-0.59585065,1.9459431,0.20971085,-2.3131576,-0.68215126,0.23566744,1.0066775,-0.8089845,-0.5371478,1.9683195,0.27613556,0.3692937,0.022394612,-1.9820062,0.6922474,1.612909,-0.041213367,1.9712932,0.47380656,-0.4610317,-0.10007327,-0.78579104,2.6272674,1.0644356,-0.1022056,1.4070975,-0.49253252,-0.058943946,-0.036748584,-1.2510897,2.6254313,0.76219773,-0.055434648,0.53176147,-0.23041134,0.3071554,0.02853093,-1.249411,2.3260417,0.9654944,0.0077863364,0.4941618,0.59048426,-1.0289835,-0.20348382,-0.8123047,3.254913,-0.6867969,-0.23131698,1.0721433,0.5746742,brazos_izquierda
0.088938415,0.9236395,-0.2793154,0.3830495,0.120465934,0.8983002,-0.26532826,0.4284741,0.1256064,0.9026884,-0.26522473,0.42845312,0.121327356,0.90457255,-0.26552334,0.4085932,0.09424292,0.894725,-0.2743211,0.47816017,0.100655004,0.8960293,-0.2743167,0.4927796,0.113007724,0.8985618,-0.2739772,0.4963884,0.16284984,0.92303115,-0.209868,0.500924,0.14440681,0.9185347,-0.25099722,0.5440016,0.1132568,0.98138875,-0.26749277,0.4755699,0.083886035,0.9662518,-0.2782165,0.4947597,0.23711601,1.1399671,-0.05327866,0.51480174,0.13925023,1.3374679,-0.089254454,0.53194404,0.26423863,1.4926035,0.25900286,-0.47855836,-0.004744407,1.5777361,0.12976576,-0.31334293,0.34743607,1.2428544,-0.015943255,-2.1521685,-0.1576379,1.2335373,0.014075635,-2.0739796,0.35786062,1.1908033,-0.028306246,-2.1160254,-0.2032529,1.1574123,0.010959861,-2.042939,0.32471564,1.2000942,-0.11928258,-2.2421649,-0.16747324,1.179075,-0.0987758,-2.2025988,0.32885346,1.2144521,-0.057643972,-2.2521517,-0.1672486,1.1937469,-0.0319105,-2.2091992,0.4544224,0.88125074,-0.09317561,-1.7538965,0.17891018,0.95131516,0.1122122,-1.7775011,0.50475055,0.569128,0.04119889,-0.77575636,0.31584668,0.5726759,-0.056770388,-0.8197126,0.69000083,0.42601886,0.29003116,-0.6891118,0.59492356,0.406845,0.47441486,-0.6824141,0.7594481,0.4253278,0.2858319,-0.5762856,0.6427487,0.4010117,0.4792684,-0.6103288,0.37975612,0.36433187,0.082340285,-0.6484425,0.37913835,0.35397366,0.27937853,-0.7833419,brazos_abajo
0.06453113,-0.62074625,-0.47119802,0.39480236,0.16412991,-0.7112174,-0.41501513,0.4532536,0.24969804,-0.7145489,-0.41479993,0.44607303,0.31939927,-0.713037,-0.41269603,0.4305777,-0.07038625,-0.68703824,-0.39809442,0.505657,-0.12568337,-0.67197514,-0.39807832,0.52055985,-0.16804913,-0.6512776,-0.39890522,0.5286286,0.4416296,-0.6393029,-0.13415027,0.51268023,-0.1487092,-0.58427817,-0.027603777,0.55825716,0.30508325,-0.5560663,-0.4028145,0.4710744,0.01839841,-0.53169984,-0.37658045,0.48489004,1.1283268,0.09201403,-0.05996199,0.25616705,-0.30201864,0.103544086,0.1603475,0.19682465,0.7557971,1.5148711,-0.15305689,-1.732004,-0.005240491,1.3927209,-0.35675165,-2.0556269,0.7752753,1.6321778,-0.90440154,-1.7849171,-0.25118023,1.330208,-1.4255776,-1.7370969,0.8061134,1.6160209,-0.9118125,-1.600152,-0.2867803,1.3237469,-1.4985164,-1.446511,0.7813801,1.6344157,-1.0500937,-1.4897852,-0.25127435,1.2913226,-1.5701531,-1.222885,0.73526657,1.6319249,-0.98584443,-1.5278918,-0.22831492,1.2818849,-1.4929026,-1.3192717,0.69058424,1.3830755,0.17089215,-1.766813,-0.15251084,1.1518528,-0.119730085,-1.7880422,1.0194943,1.7457623,-0.5997205,-0.7592276,-0.9089938,1.8186563,-0.16128847,-0.6628013,0.77790326,1.8223605,0.12455578,-0.5413905,-0.87072444,1.906291,-0.4942798,-0.53579235,0.77655077,1.8253324,0.1857036,-0.45335773,-0.79484373,1.9032437,-0.4973368,-0.57348096,0.35693213,1.8080258,-0.23251991,-0.53959334,-0.6604444,1.9063842,-0.91706187,-0.65777266,salto
0.81354874,0.5789311,-0.0429228,0.2533021,0.7837642,0.5881047,-0.04904795,0.23734552,0.7611409,0.58988166,-0.04947658,0.2625525,0.7359626,0.5952688,-0.050111305,0.21943615,0.7897203,0.58785295,-0.03514619,0.26784286,0.7734319,0.58767724,-0.034930754,0.294303,0.77292776,0.58674526,-0.034830034,0.2679456,0.6289297,0.6264989,-0.08666582,0.2697379,0.74321353,0.60066426,-0.023446323,0.25507542,0.75112194,0.5908087,-0.058266327,0.353944,0.7665731,0.5875354,-0.0414523,0.36562303,0.6013583,0.7631455,-0.1291037,0.28266674,0.5262691,0.7413679,0.1258971,0.17850438,0.09323496,1.2181087,-0.08483219,0.027668046,0.87948084,1.2341124,0.24750508,-0.17347543,0.13309544,0.8288716,-0.2775101,-1.197447,0.12822302,0.8463104,0.05776581,-1.2047825,0.13573217,0.85680896,-0.26073033,-1.1922797,0.014560624,0.8014446,0.08289355,-1.212952,0.15737797,0.8263482,-0.30479163,-1.0927837,0.0020899787,0.8201794,-0.020066312,-1.1879946,0.15025906,0.83316046,-0.28797358,-1.2113206,0.04126341,0.82704794,0.019597052,-1.2005116,0.5206554,0.057117432,-0.3386372,-1.2611837,0.8290666,0.07015753,0.33513293,-1.3013854,0.48843953,-0.068408065,-0.4868901,-0.11969692,0.6705513,-0.14970773,-0.37037084,-0.2648857,0.34703434,-0.17640266,-0.36999142,-0.45351875,0.69074106,-0.21932746,-0.09033863,-0.3717628,0.34838542,-0.19405401,-0.36247027,-0.4958791,0.74637073,-0.22308455,-0.080561996,-0.47618902,0.09652605,-0.16494587,-0.3662445,-0.40755203,0.26294106,-0.22243613,-0.053363733,-0.43284515,salto
0.014387045,-2.4457035,-1.4491203,0.05411242,0.0943372,-2.395909,-1.4428746,-0.13761228,0.13988073,-2.3904567,-1.44321,-0.061471652,0.18253148,-2.3867464,-1.4435892,-0.12573998,-0.08294504,-2.4100306,-1.4345031,-0.18786705,-0.16691153,-2.4133618,-1.4341687,-0.12764595,-0.2408207,-2.415783,-1.4338219,-0.17330313,0.17596704,-2.3955894,-1.3272333,-0.22524929,-0.3784332,-2.4324582,-1.259543,-0.29265955,0.12593931,-2.4605742,-1.4231036,0.21621327,-0.13321297,-2.46205,-1.4086351,0.221578,0.4908589,-2.416376,-0.99761665,0.48378965,-0.7837251,-2.447388,-0.8058409,0.42660254,0.5671426,-0.7020898,-0.33114085,0.5786166,-1.2270523,-0.426607,-0.04109352,0.30376318,0.88063455,0.43733332,-0.6585369,-0.24148229,-1.2049608,0.58272725,-0.1665643,-0.4371409,0.9146934,0.5678856,-0.7014258,-0.43902838,-1.1223992,0.74077314,-0.17401025,-0.6172456,0.90665215,0.5845046,-0.92065173,-0.28641063,-1.1126918,0.76768667,-0.4382764,-0.5346545,0.84352493,0.50886965,-0.7546193,-0.33599207,-1.0896181,0.72991383,-0.27390665,-0.5404633,0.4336359,-0.8433402,-0.15719146,-0.6564772,-0.47191134,-0.75607586,0.17102139,-0.75579584,1.0869485,0.4320309,-0.13965125,-0.1701715,-0.08633294,0.33486673,-0.014558537,-0.31985503,0.8972543,0.65163887,0.5922216,-0.1904508,0.41272098,0.6020378,0.61090523,-0.26617157,0.8159703,0.66016597,0.6179784,-0.35151884,0.47530785,0.6205019,0.61127746,-0.30707482,0.8042577,0.74721074,0.22549382,-0.2174276,0.4391533,0.69115484,0.060881414,-0.31889617,brazos_abajo
0.8856623,0.44909933,0.14240626,0.281466,0.8625063,0.48286986,0.14097358,0.28184614,0.83542645,0.49116892,0.14100973,0.29004565,0.8066646,0.49962428,0.14058849,0.24789996,0.86514336,0.46197075,0.13625522,0.34496814,0.8547507,0.45497,0.136307,0.3689017,0.84696764,0.4507548,0.13659102,0.3525157,0.73717,0.5131738,0.122428134,0.34458375,0.8137738,0.4408576,0.07884189,0.40070975,0.8132384,0.45846736,0.13473862,0.420364,0.83606416,0.433069,0.123766616,0.44717756,0.5162383,0.53357095,0.1502738,0.39153826,0.65682375,0.3715931,0.1119306,0.4780441,-0.0024094626,0.9782855,0.31423417,0.48358315,0.9299909,0.7635586,0.20301518,0.47943696,0.0911156,0.8455659,0.12492262,-0.3123506,0.18909045,0.666007,0.045311403,-0.089331925,0.08812129,0.8637983,0.13649793,-0.7741462,0.056311935,0.6587008,0.055321503,-0.51514757,0.09318609,0.84292,0.070336506,-0.6517089,0.06681834,0.7142996,-0.032279544,-0.4619818,0.08878937,0.8362532,0.106671914,-0.628535,0.09978139,0.6953243,0.016760768,-0.34777957,0.49410766,-0.25921163,-0.031071076,0.030464638,0.86318266,-0.30069113,0.016194081,0.16573788,0.50219125,-0.40126947,-0.0312222,-0.5732683,0.90325046,-0.41509813,-0.17182586,-0.59062797,0.38923442,-0.4938598,-0.27625087,-0.6073384,0.78601253,-0.49604088,-0.20268703,-0.5450222,0.34138232,-0.5010999,-0.30402365,-0.5307378,0.7253161,-0.49966195,-0.21478304,-0.56551015,0.34201947,-0.48176494,-0.2630159,-0.59189904,0.6458477,-0.49110463,-0.12104332,-0.6907504,salto
0.8439609,0.66099125,1.3428462,0.37616977,0.7450308,0.67759544,1.3948206,0.43769437,0.69236153,0.680907,1.3953078,0.42766324,0.6480238,0.68449926,1.3958186,0.41755462,0.85683995,0.6581064,1.3581136,0.49164033,0.874222,0.6492513,1.357443,0.5041766,0.8592086,0.641366,1.3568949,0.5175827,0.44793335,0.69825053,1.6687014,0.49401867,0.76287675,0.67951494,1.4550465,0.5484188,0.7108212,0.69520897,1.4449393,0.39946726,0.8224155,0.67615235,1.3934325,0.41904905,0.41550812,0.8948386,1.7008103,0.084374584,0.5057094,0.8695259,1.267646,0.21908511,0.06871098,1.3729848,1.7070172,-1.2867135,0.54087734,1.1751616,0.6590773,-0.9173954,0.44282487,0.8338429,1.3124965,-0.063651584,-0.38160107,0.6318159,0.08366378,0.16914412,0.4950326,0.74660176,1.3186367,0.19376586,-0.5478078,0.4620914,0.03713038,0.44999024,0.5904045,0.7286079,1.1725634,0.2743304,-0.6226387,0.4646085,0.015953803,0.56668,0.56638265,0.7604648,1.2280365,0.28956842,-0.60890776,0.5162374,0.055293664,0.54943925,0.34562758,0.42214352,0.35338292,-0.6356707,0.76273876,0.38820192,-0.3458425,-0.585131,0.6400965,0.46160883,-0.0925886,-0.55169535,0.5304768,0.46916983,-0.27253768,-0.4448483,0.6270345,0.45132548,-0.79560906,-0.4960359,0.63208735,0.47622964,-1.4622452,-0.41604313,0.6116425,0.428497,-0.8140736,-0.461621,0.58380604,0.45717892,-1.4998368,-0.48474348,0.5462039,0.43061262,-0.64351654,-0.39310807,0.7029077,0.45147055,-1.2538002,-0.33031487,salto
0.7882657,-1.058522,0.41305548,0.026056021,0.7202012,-0.93491846,0.39126906,0.052075632,0.6817364,-0.92458653,0.39098752,0.06666765,0.64714795,-0.91154224,0.38986745,0.051425513,0.7697222,-0.95851964,0.38745558,-0.0015926932,0.7584153,-0.96483386,0.38727129,-0.009013283,0.7471554,-0.9701347,0.38666427,-0.017348977,0.54500437,-0.88175267,0.32112464,-0.10768734,0.6760479,-0.98470277,0.29028323,-0.19491185,0.68595785,-1.114149,0.41006684,-0.0011029037,0.75001687,-1.1174619,0.40344378,0.0031209325,0.4060321,-1.1175963,0.3088625,0.45635107,0.35999286,-1.5674244,0.2510271,0.45268533,-0.26113456,-0.32236052,0.8765893,0.7520203,0.56772625,-0.62320346,0.73590904,0.5617663,-0.040748917,0.41548473,1.0158067,0.82067543,0.014039156,0.2558825,1.0161532,0.72681284,0.0341444,0.47365293,1.0113395,0.9304879,-0.16247463,0.35725647,1.0090865,0.8475604,-0.00453246,0.5008474,0.88807863,0.9232943,-0.12375943,0.4036094,0.90180343,0.85095793,0.0049436316,0.4786021,0.9761728,0.9548283,-0.102108575,0.37175068,0.98523635,0.90766233,0.026284736,-1.2157869,-0.045041464,1.3330337,0.19656211,-1.2757058,0.0150689315,1.340265,-0.17709728,-0.69605345,0.56531537,1.7823751,0.100954115,-0.78752846,0.49680212,1.3672495,-0.42639706,-0.5830336,-0.29082584,0.6465939,-0.014629545,-0.63829124,-0.24036673,0.34073246,-0.49197716,-0.58508986,-0.34596536,0.013404175,-0.022621058,-0.63525623,-0.2678372,-0.039086558,-0.31084403,-0.50471735,-0.25965735,0.091746114,-0.06512111,-0.55639803,-0.086287685,-0.018347666,salto
-1.913972,0.29198784,0.64606315,-0.76647455,-1.98775,0.31017226,0.67717016,-0.6889078,-2.0219622,0.31058475,0.67632073,-0.8710763,-2.0548096,0.31326798,0.6754779,-0.66909903,-1.8429992,0.31740418,0.55552745,-0.79759276,-1.7866864,0.32305378,0.55562514,-0.97805184,-1.7230426,0.32926002,0.55537975,-0.97264576,-2.0685663,0.32775983,0.7836588,-1.1697682,-1.620333,0.35016274,0.12694478,-0.9330557,-1.9907813,0.28206173,0.69336176,-0.55531096,-1.8037994,0.3014926,0.52531016,-0.77990645,-2.1305482,0.19582692,1.2741818,-1.0124264,-1.1800829,0.11920411,-0.8120946,-0.86297244,-0.77092576,-0.4424174,1.3752406,-1.1540209,0.9229288,-0.30337998,-1.1303109,0.6391652,0.53931296,-0.32462817,1.18816,0.09576208,1.5911891,-0.5971178,-0.6280475,0.856441,0.56320226,-0.1965053,1.1918244,0.16116163,1.6418967,-0.60233486,-0.63504624,1.0038174,0.6672011,-0.19149564,1.0682516,0.17906405,1.6087887,-0.6494355,-0.46317294,0.9866857,0.6863993,-0.15293393,1.1147943,0.29275772,1.5785894,-0.6420375,-0.52945364,0.9137923,-1.8395458,-0.37018865,1.7509805,1.042348,-1.2844063,-0.31028518,-1.7701323,1.0888608,-0.9026241,-1.0894462,1.6210074,-0.5373384,-0.23542635,-0.7546056,-0.13425346,1.1810384,0.11733893,-1.0287533,0.95415735,-0.3892698,0.5501728,-0.7506369,-0.46101898,0.5969008,0.019192467,-0.9919568,0.8936895,-0.09896934,0.38832948,-0.7294157,-0.46585977,0.16811326,1.132738,-1.0973647,1.2447923,-0.30469018,1.5784415,-0.8299483,-0.16010581,0.4917265,brazos_derecha
0.39978135,0.03432011,-0.1839282,0.23628193,0.32871467,0.06556939,-0.21707208,0.1771256,0.30298546,0.06107444,-0.21727398,0.20221947,0.2741676,0.05787919,-0.21728118,0.1793676,0.37545395,0.07982744,-0.19777548,0.16224827,0.38362876,0.08430075,-0.1977853,0.17275633,0.39037877,0.08851051,-0.19772968,0.15810804,0.24869694,0.035112694,-0.40741536,0.32224128,0.40456256,0.07558691,-0.31043983,0.30122197,0.36356178,-0.000771846,-0.25082952,0.46480042,0.43955567,0.030452177,-0.22716743,0.47569567,0.3184047,-0.2665745,-0.4411647,0.573939,0.4467489,0.07819713,-0.16685873,0.63987875,0.9141758,-0.107941054,-0.059469838,0.8220039,-0.36420143,0.26551688,0.22454853,0.6923809,0.21080019,0.3948784,0.1363931,0.7794497,0.26442385,0.45591176,0.38030413,0.6661419,0.09432464,0.44997084,0.14147909,0.5735387,0.32368377,0.46700853,0.39796534,0.35167593,0.042748936,0.4468763,0.1826894,0.5562924,0.40994623,0.42789373,0.4139672,0.31158826,0.074199095,0.42425004,0.17820236,0.52098364,0.3863959,0.41705766,0.40846354,0.28492504,0.6327314,-0.6681179,-0.375416,0.71295136,0.94643885,-0.6012814,0.35216224,0.6003083,0.50747514,-0.44884896,0.33467075,-0.24282368,0.93293804,-0.5766343,0.7297938,-0.63189477,0.23819308,-0.5568499,0.11837059,-0.3205605,0.8661923,-0.6954263,0.7871337,-0.6140478,0.20606528,-0.56730837,0.08616349,-0.3093377,0.847457,-0.7099306,0.7757363,-0.4888625,0.1333286,-0.5286073,0.10682634,-0.48146343,0.60068965,-0.65195584,0.88639194,-0.7636286,manos_cadera
0.40997595,-0.12367039,0.25509912,0.17626345,0.39610213,-0.071268395,0.23598579,0.055020995,0.378374,-0.07127105,0.23578463,0.0940089,0.354941,-0.07026868,0.23551488,0.062869065,0.4208634,-0.06791539,0.27211815,0.033113692,0.42870355,-0.06587935,0.27223933,0.05056208,0.4495698,-0.06270506,0.27231312,0.010265744,0.3488757,-0.063644126,0.08098589,0.20493613,0.47748712,-0.078670956,0.2700239,0.10974228,0.38979626,-0.15524133,0.19954811,0.42130262,0.42865887,-0.15956235,0.24858522,0.42008796,0.29276577,-0.12820895,-0.085467055,0.5476916,0.41566563,-0.22370547,0.34999183,0.566564,0.78560305,0.03491772,0.15511407,0.81546706,-0.33843628,-0.0044920375,0.6301965,0.6351396,0.1183869,0.37397367,0.41162768,0.6900807,0.1828692,0.41100627,0.7956665,0.3180174,-0.013232507,0.41214103,0.41768205,0.32452205,0.25536248,0.44155717,0.81635654,-0.25983787,-0.058703426,0.41441515,0.46978995,0.3288271,0.3174804,0.4155587,0.8310196,-0.31172463,-0.030128209,0.3952063,0.45825186,0.28459233,0.29299027,0.40450722,0.82050526,-0.3206275,0.14099063,-0.55005676,-0.5325418,0.6526624,0.4591836,-0.614845,0.51135254,0.39417514,-0.17133525,-0.4328729,-0.35334405,-0.31526542,0.16419667,-0.6253927,0.16521254,-0.65372247,-0.5450472,-0.5188055,-0.55416733,-0.40131173,-0.19140911,-0.6944072,0.119648986,-0.62508684,-0.572934,-0.53524786,-0.56633854,-0.44404858,-0.1736589,-0.7073847,0.11661799,-0.57540065,-0.6454047,-0.47893083,-0.50845134,-0.5119907,-0.5050972,-0.6396269,0.27697918,-0.7623367,manos_cadera
